,School_Name,School_Level,Establishment_Date,Establishment_Type,Branch_Type,Address,city,gu,dong,Latitude,Longitude
588,아미초등학교,초등학교,1959-04-11,공립,본교,부산광역시 서구 아미동2가 89,부산광역시,서구,아미동2가,35.09811338,129.0163096
589,서일중학교,중학교,1987-04-30,공립,본교,서울특별시 서초구 서초동 1313,서울특별시,서초구,서초동,37.49852986,127.0232207
590,천마초등학교,초등학교,1972-09-16,공립,본교,부산광역시 서구 암남동 81-11,부산광역시,서구,암남동,35.08166097,129.0182257
591,서라벌고등학교,고등학교,1956-03-05,사립,본교,서울특별시 노원구 중계동 313,서울특별시,노원구,중계동,37.64525653,127.0758406
592,서울용강초등학교,초등학교,1916-04-26,공립,본교,서울특별시 마포구 대흥동 51,서울특별시,마포구,대흥동,37.54910215,126.9440443
593,구남초등학교,초등학교,1985-01-26,공립,본교,부산광역시 북구 구포동 1076-1,부산광역시,북구,구포동,35.20029222,128.9935700365
594,서울포이초등학교,초등학교,1990-10-24,공립,본교,서울특별시 강남구 개포동 1273,서울특별시,강남구,개포동,37.47591562,127.0525106
595,강신중학교,중학교,1988-12-24,공립,본교,서울특별시 양천구 신월동 1010,서울특별시,양천구,신월동,37.51513716,126.8381601
596,리라아트고등학교,고등학교,1952-05-20,사립,본교,서울특별시 중구 예장동 8-40,서울특별시,중구,예장동,37.55711546,126.988252
597,영신여자고등학교,고등학교,1987-12-15,사립,본교,서울특별시 노원구 중계동 118,서울특별시,노원구,중계동,37.65245208,127.0832893
598,서울서래초등학교,초등학교,1983-04-14,공립,본교,서울특별시 서초구 방배동 771,서울특별시,서초구,방배동,37.496404,126.9901565
599,경일중학교,중학교,2020-03-01,공립,본교,부산광역시 강서구 명지동 3408,부산광역시,강서구,명지동,35.09406962,128.9162897
600,서울신현초등학교,초등학교,1996-03-01,공립,본교,서울특별시 중랑구 신내동 663,서울특별시,중랑구,신내동,37.60581459,127.0935852
601,세명컴퓨터고등학교,고등학교,1974-04-29,사립,본교,서울특별시 은평구 불광동 445-35,서울특별시,은평구,불광동,37.6277708,126.9232499
602,선일여자중학교,중학교,1967-10-28,사립,본교,서울특별시 은평구 갈현동 240-1,서울특별시,은평구,갈현동,37.62030421,126.9119931
603,동양고등학교,고등학교,1953-05-19,사립,본교,서울특별시 강서구 가양동 1464,서울특별시,강서구,가양동,37.56901968,126.8470811
604,서울양천초등학교,초등학교,1900-04-01,공립,본교,서울특별시 강서구 가양동 272-11,서울특별시,강서구,가양동,37.57018817,126.8395397
605,대광중학교,중학교,1947-10-25,사립,본교,서울특별시 동대문구 신설동 53-3,서울특별시,동대문구,신설동,37.57795467,127.0253235
606,잠실고등학교,고등학교,1983-04-04,공립,본교,서울특별시 송파구 신천동 17-1,서울특별시,송파구,신천동,37.52293043,127.106515
607,서울공항초등학교,초등학교,1983-05-06,공립,본교,서울특별시 강서구 마곡동 397-2,서울특별시,강서구,마곡동,37.56302167,126.8216459
608,서울노원초등학교,초등학교,1973-09-04,공립,본교,서울특별시 노원구 상계동 1014,서울특별시,노원구,상계동,37.67359347,127.0584544
609,유한공업고등학교,고등학교,1964-12-29,사립,본교,서울특별시 구로구 항동 1-7,서울특별시,구로구,항동,37.48791416,126.8232907
610,서울신남초등학교,초등학교,1983-10-24,공립,본교,서울특별시 양천구 신월동 587,서울특별시,양천구,신월동,37.51652866,126.8447962
611,예원초등학교,초등학교,2007-05-08,공립,본교,부산광역시 동래구 사직동 1018,부산광역시,동래구,사직동,35.19588224,129.0573916
612,부산백양고등학교,고등학교,1955-07-01,공립,본교,부산광역시 북구 구포동 888,부산광역시,북구,구포동,35.19695301,128.9975453
613,리라초등학교,초등학교,1965-05-20,사립,본교,서울특별시 중구 예장동 8-148,서울특별시,중구,예장동,37.5578197,126.9879121
614,절영초등학교,초등학교,1995-03-01,공립,본교,부산광역시 영도구 동삼동 1124-5,부산광역시,영도구,동삼동,35.07288845,129.063044
615,신목고등학교,고등학교,1987-05-28,공립,본교,서울특별시 양천구 신정동 330-3,서울특별시,양천구,신정동,37.51290943,126.8736069
616,충암중학교,중학교,1966-03-01,사립,본교,서울특별시 은평구 응암동 272-113,서울특별시,은평구,응암동,37.58464029,126.9218095
617,성재중학교,중학교,1995-06-07,공립,본교,서울특별시 강서구 가양동 1463,서울특별시,강서구,가양동,37.56944938,126.8452953
618,선화여자중학교,중학교,1964-10-10,사립,본교,부산광역시 동구 초량동 827-6,부산광역시,동구,초량동,35.1210635,129.0329123
619,해송초등학교,초등학교,1998-09-01,공립,본교,부산광역시 해운대구 좌동 1338,부산광역시,해운대구,좌동,35.16424597,129.179501
620,서울목운초등학교,초등학교,2009-05-06,공립,본교,서울특별시 양천구 목동 922,서울특별시,양천구,목동,37.52700952,126.8730442
621,하나고등학교,고등학교,2009-10-31,사립,본교,서울특별시 은평구 진관동 134-2,서울특별시,은평구,진관동,37.64163759,126.9369302
622,목동고등학교,고등학교,1990-09-14,사립,본교,서울특별시 양천구 신정동 325-8,서울특별시,양천구,신정동,37.50921598,126.860143
623,서울정수초등학교,초등학교,1986-04-06,공립,본교,서울특별시 성북구 정릉동 431-62,서울특별시,성북구,정릉동,37.60377489,127.0077189
624,한양공업고등학교,고등학교,1945-09-01,사립,본교,서울특별시 중구 신당동 224-2,서울특별시,중구,신당동,37.5658716,127.0114433
625,모라중학교,중학교,1989-01-06,공립,본교,부산광역시 사상구 모라동 1348,부산광역시,사상구,모라동,35.1906712,128.9924382
626,엄궁중학교,중학교,1981-01-17,공립,본교,부산광역시 사상구 엄궁동 2,부산광역시,사상구,엄궁동,35.1348927,128.9748587
627,서울탑산초등학교,초등학교,1994-06-01,공립,본교,서울특별시 강서구 가양동 1473,서울특별시,강서구,가양동,37.56701719,126.8523683
628,서울화일초등학교,초등학교,2005-05-06,공립,본교,서울특별시 강서구 화곡동 61-184,서울특별시,강서구,화곡동,37.54072601,126.8474076
629,문정고등학교,고등학교,2008-04-22,공립,본교,서울특별시 송파구 문정동 90,서울특별시,송파구,문정동,37.4851785,127.1266921
630,삼각산중학교,중학교,2003-03-01,공립,본교,서울특별시 강북구 미아동 1357-11,서울특별시,강북구,미아동,37.61614897,127.0145684
631,백양중학교,중학교,1984-12-29,공립,본교,부산광역시 북구 만덕동 878,부산광역시,북구,만덕동,35.20712747,129.0405619
632,서울문교초등학교,초등학교,1993-05-06,공립,본교,서울특별시 금천구 독산동 산202-1,서울특별시,금천구,독산동,37.46672027,126.9088159
633,주례여자고등학교,고등학교,1981-11-25,공립,본교,부산광역시 사상구 주례동 84-176,부산광역시,사상구,주례동,35.14536511,129.0135597
634,양천초등학교,초등학교,1987-02-03,공립,본교,부산광역시 북구 덕천동 132-59,부산광역시,북구,덕천동,35.20952422,129.0193212
635,서명초등학교,초등학교,1993-11-10,공립,본교,부산광역시 동래구 명장동 556-3,부산광역시,동래구,명장동,35.2151646,129.094634
636,연북중학교,중학교,1985-05-14,공립,본교,서울특별시 서대문구 연희동 141,서울특별시,서대문구,연희동,37.57758095,126.9384801
637,서울청덕초등학교,초등학교,1967-11-30,공립,본교,서울특별시 성북구 정릉동 847,서울특별시,성북구,정릉동,37.61203173,127.0003334
638,운봉초등학교,초등학교,1973-12-10,공립,본교,부산광역시 해운대구 반송동 229,부산광역시,해운대구,반송동,35.22928255,129.1591831
639,보인고등학교,고등학교,1908-06-08,사립,본교,서울특별시 송파구 오금동 162,서울특별시,송파구,오금동,37.4975692,127.1395178
640,가산중학교,중학교,1971-03-03,공립,본교,서울특별시 금천구 독산동 300-21,서울특별시,금천구,독산동,37.46877706,126.8944749
641,중앙여자고등학교,고등학교,1940-10-10,사립,본교,서울특별시 서대문구 북아현동 190-1,서울특별시,서대문구,북아현동,37.56317672,126.9540593
642,용소초등학교,초등학교,2014-03-01,공립,본교,부산광역시 남구 대연동 1859,부산광역시,남구,대연동,35.14284782,129.0995041
643,서울삼일초등학교,초등학교,2007-11-01,공립,본교,서울특별시 동작구 사당동 산18-38,서울특별시,동작구,사당동,37.48823549,126.9751016
644,은평고등학교,고등학교,2009-03-01,공립,본교,서울특별시 은평구 구산동 164,서울특별시,은평구,구산동,37.60984462,126.9057368
645,서울체육중학교,중학교,2004-03-01,공립,본교,서울특별시 송파구 방이동 88-14,서울특별시,송파구,방이동,37.52233038,127.1298226
646,대천리초등학교,초등학교,1996-03-01,공립,본교,부산광역시 북구 화명동 507,부산광역시,북구,화명동,35.2424129,129.0226389
647,서울중광초등학교,초등학교,1998-09-01,공립,본교,서울특별시 광진구 중곡동 220-22,서울특별시,광진구,중곡동,37.56524214,127.082693
648,서울영중초등학교,초등학교,1949-10-25,공립,본교,서울특별시 영등포구 영등포동7가 53,서울특별시,영등포구,영등포동7가,37.5241433,126.9036955
649,상봉중학교,중학교,2001-05-06,공립,본교,서울특별시 중랑구 상봉동 282,서울특별시,중랑구,상봉동,37.60152799,127.0901246
650,선일초등학교,초등학교,1965-09-07,사립,본교,서울특별시 은평구 갈현동 240-1,서울특별시,은평구,갈현동,37.62030421,126.9119931
651,학사초등학교,초등학교,2003-03-01,공립,본교,부산광역시 북구 화명동 2296,부산광역시,북구,화명동,35.2314328,129.0080672
652,성신여자고등학교,고등학교,1936-04-28,사립,본교,서울특별시 성북구 돈암동 산11-269,서울특별시,성북구,돈암동,37.59428963,127.0224072
653,방화중학교,중학교,1986-04-17,공립,본교,서울특별시 강서구 방화동 636-1,서울특별시,강서구,방화동,37.56433471,126.8071069
654,금정전자고등학교,고등학교,1973-01-12,사립,본교,부산광역시 금정구 서동 76,부산광역시,금정구,서동,35.22173328,129.1073012
655,서울문화고등학교,고등학교,1984-05-07,공립,본교,서울특별시 도봉구 방학동 723-17,서울특별시,도봉구,방학동,37.66413143,127.0472858
656,서울금양초등학교,초등학교,1915-09-10,공립,본교,서울특별시 용산구 효창동 126-4,서울특별시,용산구,효창동,37.54094231,126.9618319
657,대남초등학교,초등학교,2001-03-01,공립,본교,부산광역시 남구 대연동 238-39,부산광역시,남구,대연동,35.14842182,129.0970107
658,분포초등학교,초등학교,2002-04-06,공립,본교,부산광역시 남구 용호동 176-68,부산광역시,남구,용호동,35.12891273,129.1139761
659,대저초등학교,초등학교,1922-05-16,공립,본교,부산광역시 강서구 대저1동 1146,부산광역시,강서구,대저1동,35.21610222,128.9553077
660,미림여자고등학교,고등학교,1979-05-31,사립,본교,서울특별시 관악구 신림동 1557-1,서울특별시,관악구,신림동,37.4661018,126.9319279
661,부산마케팅고등학교,고등학교,1953-07-03,사립,본교,부산광역시 부산진구 전포동 487,부산광역시,부산진구,전포동,35.15108044,129.0704528
662,서울연희초등학교,초등학교,1968-12-07,공립,본교,서울특별시 서대문구 연희동 88-1,서울특별시,서대문구,연희동,37.56904593,126.9341423
663,서울상곡초등학교,초등학교,1989-05-03,공립,본교,서울특별시 노원구 상계동 678,서울특별시,노원구,상계동,37.66290401,127.0620747
664,서울풍납초등학교,초등학교,1980-08-01,공립,본교,서울특별시 송파구 풍납동 165,서울특별시,송파구,풍납동,37.53440483,127.1172037
665,장전초등학교,초등학교,1977-09-01,공립,본교,부산광역시 금정구 장전동 657-8,부산광역시,금정구,장전동,35.24137313,129.082757
666,서울남성초등학교,초등학교,1967-12-05,공립,본교,서울특별시 동작구 사당동 324-22,서울특별시,동작구,사당동,37.48459498,126.9754874
667,양정중학교,중학교,1905-05-12,사립,본교,서울특별시 양천구 목동 911-2,서울특별시,양천구,목동,37.53538402,126.8877343
668,관악고등학교,고등학교,1973-04-27,공립,본교,서울특별시 영등포구 양평동2가 12-1,서울특별시,영등포구,양평동2가,37.52179166,126.8829505
